
127,47,38,37,36,32,24,23,22,21,20,19,20,19,17,17,17,16,16,15,16,15,16,15,15,15,15,14,15,14,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,11,12,12,12,12,11,11,11,11,10,10,10,10,11,10,11,10,10,10,10,10,10,9,10,10,10,9,10,9,9,9,9,9,9,8,8,8,9,8,9,8,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,7,6,7,7,6,6,6,6,6,6,3,4,4,4
7,7,6,6,6,6,6,5,6,5,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6
21,22,24,27,35,40,45,47,49,50,51,52,52,52,52,51,50,47,47,66,104,159,211,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,99,77,75,141,255,255,255,255,255,255,255,255,255,255,255,181,166,139,111,91,81,76,78,82,83,86,79,73,86,93,79,64,66,70,68,54,47,43,41,39,36,30,25,24,23,20,18,17,16
21,22,24,27,35,40,45,47,49,50,52,52,52,52,52,51,50,47,47,66,105,160,212,245,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,99,77,75,140,255,255,255,255,255,255,255,255,255,255,255,181,166,139,112,92,81,76,78,82,83,86,78,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,17,17,16
21,22,24,27,35,40,45,47,48,50,51,52,53,52,52,51,50,47,47,66,104,159,211,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,99,77,75,140,255,255,255,255,255,255,255,255,255,255,255,181,166,139,111,91,81,76,78,82,83,86,78,73,86,93,79,64,66,70,68,54,47,43,41,39,36,30,25,24,23,20,17,17,16
21,22,24,27,35,40,45,47,48,50,51,52,52,52,52,51,49,47,47,66,104,159,211,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,77,75,141,255,255,255,255,255,255,255,255,255,255,255,181,165,138,111,91,80,76,78,82,83,87,79,73,86,93,80,64,65,70,68,54,48,43,41,39,36,30,25,24,22,20,17,17,17
21,22,24,27,35,40,45,47,48,49,51,52,52,52,52,51,49,47,47,66,104,159,210,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,76,75,140,255,255,255,255,255,255,255,255,255,255,255,180,165,138,111,91,81,76,78,82,83,86,78,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,23,20,17,17,16
21,22,24,27,35,40,45,46,48,49,51,52,52,52,52,51,49,47,47,66,104,159,210,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,76,75,139,255,255,255,255,255,255,255,255,255,255,255,181,166,139,111,91,81,76,78,82,83,86,78,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,17,17,16
21,22,24,27,35,40,45,46,48,49,51,52,52,52,52,51,49,46,46,66,104,159,211,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,77,74,141,255,255,255,255,255,255,255,255,255,255,255,180,165,138,111,91,80,76,78,82,83,86,78,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,17,17,16
21,22,24,27,35,40,45,47,48,49,51,52,52,52,52,51,49,47,46,65,103,158,210,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,77,75,141,255,255,255,255,255,255,255,255,255,255,255,180,165,138,111,91,81,76,78,82,83,86,79,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,17,17,16
21,22,24,27,35,40,45,47,48,50,51,52,52,52,52,51,49,47,47,66,104,159,211,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,77,75,140,255,255,255,255,255,255,255,255,255,255,255,181,166,139,111,91,81,76,78,82,83,86,78,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,18,17,16
21,22,24,27,35,40,45,46,48,49,51,52,52,52,52,51,49,47,47,66,104,159,211,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,77,75,141,255,255,255,255,255,255,255,255,255,255,255,180,165,138,111,91,81,76,79,82,83,87,79,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,18,17,16
21,22,24,27,35,40,45,47,48,49,51,52,52,52,52,51,49,47,46,65,104,158,210,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,96,77,75,144,255,255,255,255,255,255,255,255,255,255,255,180,164,137,110,91,80,76,79,82,84,87,79,73,87,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,18,17,16
21,22,24,27,35,40,45,47,48,49,51,52,52,52,52,51,50,47,47,66,104,159,211,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,97,77,75,143,255,255,255,255,255,255,255,255,255,255,255,181,165,138,111,91,81,76,78,82,83,86,78,73,86,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,17,17,17
21,22,24,27,35,40,45,47,48,50,52,52,52,52,52,51,49,47,47,66,105,159,211,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,97,77,75,143,255,255,255,255,255,255,255,255,255,255,255,180,165,138,110,91,80,76,79,82,83,87,78,73,87,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,18,17,16
21,22,24,27,35,40,45,46,48,49,51,52,52,52,52,51,49,47,47,65,104,158,210,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,96,77,75,145,255,255,255,255,255,255,255,255,255,255,255,180,164,137,110,90,80,76,79,83,84,87,79,73,87,93,79,64,65,70,68,54,47,43,41,39,36,30,25,24,22,20,17,17,17
